wavenumber,wavenumber_adjusted,one,two,three,four,five,six,seven,eight,nine,ten,eleven,twelve,thirteen,fourteen,fifteen,sixteen,seventeen,eighteen,nineteen,twenty
277.515,279.394145840736,4.40933,3.47333,3.31333,3.192,3.148,3.072,3.07067,3.092,3.12133,3.068,3.15333,4.21867,5.92267,27.0853,28.2787,26.552,25.92,23.8787,24.8787,27.0347
278.115,279.994145840736,4.33867,3.40267,3.46133,3.26933,3.14267,3.08,3.18133,3.128,3.02133,3.16267,3.13733,4.216,5.908,27.0573,28.476,26.4613,26.544,24.0853,25.492,26.9013
278.717,280.596145840736,4.40933,3.47867,3.344,3.256,3.152,3.12533,3.2,3.19467,3.02933,3.05733,3.192,4.29867,6.03333,27.6747,28.776,27.1707,26.6267,24.4467,25.244,27.2107
279.317,281.196145840736,4.356,3.47467,3.46933,3.212,3.14267,2.972,3.004,2.96933,3.09467,3.12267,3.23333,4.22,5.89333,27.676,29.1053,27.3347,26.784,24.756,25.7907,27.0813
279.919,281.798145840736,4.29333,3.51733,3.46933,3.152,3.24,3.00267,3.188,3.15867,3.068,3.11067,3.25867,4.02,5.99467,27.9173,29.1947,27.2573,27.032,24.652,25.2693,27.5933
280.519,282.398145840736,4.41733,3.40267,3.296,3.23467,3.244,3.07733,3.132,3.16533,3.168,3.152,3.204,4.23067,6.024,27.7947,29.344,27.0773,27.0653,24.868,25.7227,27.4
281.12,282.999145840736,4.44667,3.512,3.48667,3.30267,3.176,3.208,3.19067,3.088,3.04133,3.02133,3.18933,4.25867,5.95867,28.1987,29.1893,27.168,27.176,24.852,25.56,27.376
281.72,283.599145840736,4.46133,3.47733,3.43867,3.25867,3.09867,3.08533,3.08,3.04,3.22267,3.11333,3.26,4.176,5.828,28.144,29.268,27.4333,26.7013,24.888,25.8507,27.572
282.322,284.201145840736,4.44533,3.46267,3.37733,3.19067,3.21867,3.128,3.068,2.97867,3.09733,3.1,3.23333,4.28933,5.856,28.0213,29.396,27.42,26.9587,24.828,25.756,28.0667
282.921,284.800145840736,4.364,3.54,3.38667,3.33467,3.13467,3.068,3.096,3.16933,3.07733,3.22,3.244,4.228,5.94933,28.2373,29.4893,27.6693,27.0973,24.8107,26.0547,28.0107
283.521,285.400145840736,4.37467,3.47067,3.36933,3.28933,3.26267,3.16133,3.16667,3.17067,3.21867,3.21333,3.29467,4.29067,6.03867,28.6427,30.2347,27.676,27.568,25.2053,26.2707,28.3827
284.122,286.001145840736,4.48533,3.48,3.36267,3.36533,3.196,3.204,3.128,3.13333,3.08533,3.072,3.204,4.29067,5.85867,28.5453,30.356,28.0707,27.9453,25.4853,26.5173,28.3133
284.722,286.601145840736,4.43467,3.41733,3.43333,3.276,3.092,3.03467,3.096,3.13067,3.204,3.14,3.33333,4.324,5.81467,29.0387,30.6627,28.476,28.0693,25.9827,26.672,28.3813
285.323,287.202145840736,4.43467,3.504,3.42533,3.436,3.13867,3.192,3.116,3.14933,3.19467,3.212,3.304,4.26133,6.06,29.244,30.8187,28.744,28.3627,26.0507,27.0067,28.8253
285.923,287.802145840736,4.484,3.45733,3.44667,3.192,3.27067,3.176,3.072,3.08267,3.22667,3.148,3.21867,4.292,6.14133,29.46,30.6453,28.796,28.3787,26.2347,27.1493,28.9947
286.522,288.401145840736,4.49467,3.47467,3.48933,3.33067,3.26933,3.11867,3.11333,3.172,3.14533,3.16533,3.28267,4.24933,5.85333,29.7707,31.1147,28.724,28.404,26.1667,26.952,29.096
287.124,289.003145840736,4.57467,3.528,3.528,3.304,3.23733,3.08933,3.108,3.036,3.128,3.23067,3.28533,4.276,5.87333,29.796,31.4267,28.7573,28.9107,26.1867,27.2347,29.1973
287.723,289.602145840736,4.49733,3.51467,3.33467,3.2,3.14,3.10133,3.104,3.04267,3.072,3.09867,3.208,4.39467,5.84933,29.7907,31.5027,29.2147,28.9253,26.236,26.996,29.28
288.324,290.203145840736,4.424,3.46267,3.43333,3.36267,3.148,3.136,3.10533,3.15333,3.10933,3.16,3.284,4.25733,6.01067,30.068,31.3747,29.252,28.8133,26.536,27.6533,29.2827
288.923,290.802145840736,4.484,3.46,3.35467,3.29867,3.25867,3.044,3.088,3.176,3.18933,3.10133,3.21733,4.30533,6.036,30.2907,31.816,29.5013,29.4773,26.7467,27.9667,29.4493
289.523,291.402145840736,4.46133,3.5,3.46267,3.23867,3.132,3.108,3.188,3.29733,3.16133,3.08533,3.236,4.36933,6.11733,30.5813,31.7573,29.516,29.2547,26.6813,28.0613,30.5507
290.124,292.003145840736,4.472,3.52,3.34267,3.31333,3.092,3.16133,3.12,3.244,3.064,3.14667,3.21733,4.43733,6.00533,30.6613,32.4867,29.8627,29.916,26.8013,28.3387,30.5427
290.723,292.602145840736,4.54667,3.632,3.416,3.26667,3.28267,3.172,3.24533,3.12933,3.116,3.024,3.208,4.292,6.10533,30.7987,32.8227,30.3187,29.96,27.4427,28.6067,30.2707
291.322,293.201145840736,4.496,3.584,3.284,3.308,3.20267,3.28933,3.23067,3.15333,3.15867,3.092,3.29867,4.37467,6.08267,31.8613,32.8453,30.848,30.556,27.6573,29.044,30.948
291.923,293.802145840736,4.62,3.652,3.508,3.26,3.3,3.19867,3.136,3.188,3.19467,3.09067,3.288,4.39067,6,31.8093,33.2853,31.036,30.632,28.168,29.44,31.3893
292.522,294.401145840736,4.57067,3.496,3.35467,3.21867,3.19733,3.04933,3.184,3.048,3.152,3.29333,3.212,4.47733,6.12267,31.8613,33.572,31.0347,30.568,28.0147,29.1547,30.932
293.121,295.000145840736,4.46,3.548,3.61867,3.32533,3.2,3.1,3.13467,3.18933,3.12533,3.12133,3.25067,4.30267,5.968,32.0613,33.772,31.1787,31.088,27.836,29.316,31.632
293.72,295.599145840736,4.53733,3.50933,3.37867,3.196,3.22133,3.124,3.07733,3.156,3.104,3.03067,3.26933,4.41733,6.00267,32.2333,34.0987,31.6333,31.292,28.512,29.6613,31.6987
294.321,296.200145840736,4.45867,3.496,3.41333,3.31867,3.20267,3.24267,3.232,3.16667,3.08267,3.20267,3.368,4.40667,6.05467,32.476,34.3093,31.68,31.5467,28.6267,30.1493,31.792
294.919,296.798145840736,4.51467,3.552,3.5,3.288,3.03867,3.124,3.172,3.14133,3.156,3.31467,3.28267,4.38667,5.988,32.3667,34.2907,31.9133,31.5787,28.7027,30.0133,31.7773
295.518,297.397145840736,4.48667,3.55467,3.41467,3.30933,3.18533,3.20933,3.11467,3.24267,3.14,3.06533,3.33733,4.34667,6.02533,33.2947,35.028,32.836,32.048,29.1533,30.652,32.68
296.117,297.996145840736,4.50133,3.55467,3.472,3.304,3.244,3.19467,3.256,3.208,3.20267,3.224,3.34133,4.37067,6.10533,34.0853,35.3573,33.1867,32.5853,29.7107,31.2907,33.596
296.718,298.597145840736,4.57733,3.54533,3.46,3.34933,3.25867,3.14267,3.104,3.16133,3.048,3.15733,3.352,4.388,5.97733,34.4507,36.2987,33.3573,33.1987,30.256,31.4187,33.9093
297.316,299.195145840736,4.53467,3.44133,3.45067,3.336,3.31867,3.248,3.19467,3.104,3.16133,3.04533,3.18533,4.48,6.164,34.9667,37.1613,34.0013,33.7613,30.788,32.0853,34.7293
297.915,299.794145840736,4.62267,3.53467,3.33333,3.36,3.26267,3.16667,3.15333,3.204,3.10267,3.328,3.34933,4.456,6.07867,35.6253,37.428,34.8,34.4173,31.2573,32.416,34.888
298.514,300.393145840736,4.52933,3.644,3.38533,3.31067,3.19733,3.19467,3.176,3.268,3.10933,3.09067,3.29333,4.268,6.02,35.9693,37.9733,34.964,34.5093,31.3893,32.8653,35.652
299.112,300.991145840736,4.49333,3.56933,3.34933,3.2,3.23467,3.18533,3.23067,3.16,3.16133,3.14933,3.376,4.376,6.03867,36.1933,38.6827,35.7573,35.5027,31.9,33.5107,36.3267
299.713,301.592145840736,4.49867,3.556,3.344,3.26533,3.23867,3.04533,3.16533,3.15333,3.21733,3.10267,3.348,4.456,6.03333,37.1773,39.2853,36.4133,35.8733,32.428,33.936,36.612
300.311,302.190145840736,4.51867,3.51067,3.40533,3.392,3.22133,3.07867,3.148,3.16267,3.14133,3.15333,3.248,4.40133,6.10933,37.9627,40.544,37.024,37.2427,33.7533,35.1253,37.24
300.91,302.789145840736,4.504,3.588,3.416,3.284,3.15867,3.01067,3.152,3.18267,3.14,3.156,3.31867,4.39333,6.156,39.196,41.8293,38.6987,38.4453,34.1227,35.7067,38.5227
301.508,303.387145840736,4.612,3.58667,3.41867,3.288,3.17867,3.20267,3.22533,3.15867,3.11333,3.01467,3.17467,4.39467,6.12933,40.7427,43.852,40.4,39.2333,35.612,37.4213,40.2787
302.106,303.985145840736,4.54533,3.556,3.42,3.29067,3.11733,3.25333,3.148,3.072,3.19733,3.24267,3.34533,4.37867,6.15867,42.0627,45.3907,41.168,40.7747,36.764,38.6973,41.6493
302.705,304.584145840736,4.54267,3.60267,3.49733,3.31467,3.27067,3.184,3.348,3.12933,3.25467,3.19067,3.408,4.46267,6.12133,43.032,45.912,42.148,41.588,37.424,39.152,42.7987
303.305,305.184145840736,4.66267,3.50267,3.42667,3.33467,3.24533,3.232,3.19467,3.224,3.22133,3.28667,3.25867,4.40533,6.212,43.5933,46.1093,42.688,42.0507,38.0413,39.2947,43.136
303.903,305.782145840736,4.644,3.532,3.46933,3.36933,3.316,3.208,3.172,3.25867,3.17467,3.12,3.264,4.536,6.052,43.408,45.8307,42.1427,42.1347,37.8933,39.3573,43.0787
304.501,306.380145840736,4.71467,3.584,3.37333,3.31733,3.24,3.09867,3.23733,3.29733,3.22133,3.09733,3.40533,4.568,6.33067,43.3467,46.0547,42.2733,41.7267,37.8053,39.4533,42.728
305.099,306.978145840736,4.58267,3.532,3.47867,3.4,3.196,3.156,3.16267,3.004,3.16133,3.12,3.268,4.38133,6.10667,43.0093,45.4013,41.608,41.2347,36.6213,39.1187,42.5467
305.698,307.577145840736,4.53867,3.4,3.468,3.352,3.19867,3.18933,3.25067,3.13333,3.13333,3.128,3.348,4.30267,6.10533,42.396,44.7653,41.816,41.1067,36.564,38.9373,41.7467
306.296,308.175145840736,4.61067,3.49067,3.492,3.31733,3.16533,3.23067,3.076,3.18,3.19067,3.20267,3.324,4.48,6.088,41.496,43.932,40.756,40.2053,36.1253,38.0293,40.6787
306.894,308.773145840736,4.55467,3.56267,3.372,3.16933,3.21733,3.18267,3.23067,3.16667,3.14,2.98267,3.29333,4.33333,6.18133,39.9827,42.02,38.744,38.8427,34.8067,36.6707,39.692
307.492,309.371145840736,4.59467,3.54,3.46,3.308,3.15733,3.27333,3.07867,3.02133,3.11867,3.22,3.29867,4.34933,6.048,38.9307,41.0933,37.8853,37.4987,33.704,35.3667,38.2533
308.09,309.969145840736,4.48933,3.504,3.38133,3.34933,3.136,3.23333,3.17067,3.17333,3.12133,3.15467,3.30533,4.316,6.10267,37.532,39.8453,36.888,36.5133,32.7493,34.024,37.3787
308.688,310.567145840736,4.47067,3.55067,3.368,3.25333,3.18667,3.09333,3.26533,3.172,3.28,3.164,3.36133,4.56667,6.18,36.7507,38.592,35.9387,35.7827,32.0987,33.3293,36.404
309.285,311.164145840736,4.63867,3.59733,3.44667,3.33067,3.204,3.184,3.13467,3.124,3.24133,3.12133,3.24933,4.45733,6.156,35.9187,37.6373,35.2787,34.7227,31.476,32.6853,35.0533
309.883,311.762145840736,4.47467,3.60133,3.51467,3.22933,3.19867,3.24267,3.24533,3.22,3.17467,3.11467,3.36,4.31333,6.196,35.4773,36.6933,34.5773,33.832,30.732,32.0627,34.8907
310.481,312.360145840736,4.56,3.52667,3.51467,3.34667,3.28533,3.16667,3.26133,3.16533,3.24,3.16533,3.288,4.408,6.05733,34.7347,36.3973,34.1133,33.7027,30.4973,31.8067,33.712
311.079,312.958145840736,4.47067,3.496,3.43467,3.23733,3.28133,3.02667,3.12,3.144,3.148,3.108,3.196,4.36667,6.09067,34.1653,35.504,32.9467,32.3733,29.444,30.7307,32.8467
311.677,313.556145840736,4.516,3.40533,3.456,3.31067,3.212,3.144,3.12267,3.22933,3.10133,3.14,3.232,4.18133,6.03467,33.1587,35.052,32.332,32.2,29.0573,30.784,32.5133
312.274,314.153145840736,4.50667,3.41333,3.452,3.22133,3.04133,3.156,3.08267,3.044,3.17067,3.10133,3.26267,4.36133,5.90933,32.668,34.2493,31.864,31.1213,28.852,29.7653,32.0013
312.872,314.751145840736,4.51333,3.42667,3.47733,3.28133,3.13867,3.092,3.144,3.07867,3.14533,2.97467,3.16,4.312,6.10533,32.1253,33.532,31.216,30.7627,27.9147,29.108,31.472
313.47,315.349145840736,4.49067,3.48,3.42933,3.264,3.21067,3.08933,3.12133,3.12133,3.092,3.09467,3.30533,4.23067,5.93733,31.888,33.3987,30.4733,31.008,27.8333,29.124,30.9827
314.067,315.946145840736,4.56533,3.50533,3.5,3.22667,3.052,3.2,3.15333,3.16,3.064,3.136,3.31867,4.26133,6.00267,31.5667,32.8267,30.5547,30.4213,27.8267,28.8827,30.84
314.665,316.544145840736,4.50133,3.49733,3.428,3.316,3.18,3,3.09067,3.11733,3.08133,3.056,3.284,4.31467,5.94533,30.8253,32.7867,30.3853,30.1693,27.012,28.4093,30.1547
315.262,317.141145840736,4.55467,3.46667,3.48,3.304,3.228,3.112,3.13733,3.12133,3.176,3.108,3.2,4.336,5.90267,31.188,32.4347,30.0093,30.164,27.112,28.364,30.4147
315.86,317.739145840736,4.47467,3.51867,3.29067,3.276,3.23733,3.14667,3.06,3.22667,3.16133,3.05067,3.25867,4.316,5.97067,30.68,32.3933,29.9173,29.46,27.0653,28.0187,29.8267
316.457,318.336145840736,4.472,3.52133,3.40533,3.30267,3.11067,3.076,3.164,3.148,3.05867,3.128,3.3,4.26933,6.052,30.612,31.9147,29.588,29.328,26.7667,27.9747,30.0213
317.054,318.933145840736,4.62,3.476,3.41733,3.31467,3.16,3.12267,3.15733,3.06133,3.09067,3.01733,3.36133,4.38933,5.93333,30.1573,31.3667,29.2587,29.228,26.0627,27.236,29.62
317.652,319.531145840736,4.35467,3.51067,3.35333,3.252,3.12667,3.192,3.12133,3.124,3.172,3.17067,3.17733,4.336,5.95467,29.776,30.908,28.8147,28.404,25.9907,26.7,29.08
318.249,320.128145840736,4.43867,3.33333,3.25867,3.244,3.088,3.032,3.02533,3.13733,3.04,3.168,3.228,4.252,5.896,29.1893,30.416,28.4707,28.164,25.2493,26.872,28.712
318.846,320.725145840736,4.436,3.444,3.29867,3.19467,3.11067,3.08267,2.93467,3.06267,3.112,3.06533,3.10133,4.21467,5.79467,28.68,29.8773,27.9653,28.0787,25.4533,26.2533,28.24
319.443,321.322145840736,4.504,3.41867,3.40933,3.14,3.12267,3.18267,2.94667,3.09867,3.032,2.98667,3.16933,4.19333,5.928,28.6013,29.8813,27.7533,27.7133,25.072,26.236,28.0787
320.041,321.920145840736,4.54,3.36533,3.20267,3.20533,3.132,3.112,3.03333,3.05733,3.012,3.116,3.20133,4.336,5.87467,28.2733,29.692,27.5693,27.4547,25.116,26.0533,27.8813
320.636,322.515145840736,4.46933,3.49333,3.35067,3.31467,3.11867,3.07733,3.03467,3.02267,3.156,3.06667,3.22933,4.308,5.86133,28.504,29.604,27.392,27.3333,24.8627,26.1373,28.084
321.233,323.112145840736,4.44533,3.46533,3.32267,3.17333,3.23867,3.02533,3.064,3.08,2.98933,2.988,3.19467,4.35733,5.87733,28.1773,29.4187,27.4973,27.3533,25.0053,25.8427,27.848
321.83,323.709145840736,4.40533,3.38533,3.40933,3.23333,3.09067,3.02933,3.21067,3.10133,3.016,3.00933,3.32533,4.28533,6.08667,28.4467,29.2693,27.3107,27.1213,24.912,26.0387,27.492
322.427,324.306145840736,4.35333,3.45333,3.31467,3.2,3.2,3.05733,3.12933,3.08933,3.11733,3.08533,3.21067,4.14667,5.91067,27.9,29.28,27.3667,26.9373,24.444,25.8267,27.3067
323.024,324.903145840736,4.48267,3.45067,3.38133,3.27867,3.15333,3.04,3.05733,3.09067,3.06,3.22667,3.22133,4.22667,5.94133,27.7093,28.6187,26.996,26.6627,24.496,25.2627,27.0853
323.621,325.500145840736,4.436,3.32133,3.276,3.144,3.112,3.03067,3.04533,3.128,3.11867,2.93467,3.31067,4.19867,5.86933,27.3573,28.9667,26.7627,26.2707,24.232,25.392,26.86
324.216,326.095145840736,4.39333,3.32933,3.31067,3.16933,3.12267,3.048,3.052,3.024,3.05867,3.12,3.23467,4.28667,5.84267,27.3093,28.3747,26.4427,26.1493,24.2693,24.9347,26.7987
324.813,326.692145840736,4.42,3.31867,3.29467,3.19733,3.12667,3.02267,2.99067,3.096,3.04533,3.06,3.29867,4.12533,5.9,26.684,27.8573,26.0893,25.8333,23.74,24.6133,26.6267
325.409,327.288145840736,4.35867,3.404,3.332,3.172,3.13467,3.084,2.92933,3.01867,3.05467,3.068,3.16,4.31867,5.79733,26.4867,28.132,25.7107,25.6493,23.3867,24.4707,25.9253
326.006,327.885145840736,4.32533,3.33467,3.25467,3.13733,3.15733,2.99067,2.968,3.04667,3.07467,3.12667,3.16267,4.21333,5.82533,26.7427,27.4693,25.6827,26.0067,23.7053,23.996,26.0267
326.603,328.482145840736,4.31867,3.336,3.31467,3.22533,3.05467,3.05867,3.03333,3.028,3.09067,2.91467,3.22533,4.16667,5.70933,26.3467,27.6653,25.6747,25.516,23.5307,24.3147,26.0413
327.198,329.077145840736,4.344,3.33067,3.36667,3.272,3.208,3.10667,3.04533,3.09467,3.08533,3.07333,3.15467,4.252,5.808,26.8307,27.724,25.7453,25.6013,23.7067,24.5413,26.2187
327.794,329.673145840736,4.448,3.368,3.408,3.27867,3.064,3.09067,3.04667,3.04133,3.084,3.10133,3.15067,4.16267,5.784,26.1,27.5547,25.7173,25.528,23.2307,24.0907,25.792
328.391,330.270145840736,4.508,3.41333,3.31733,3.21733,3.16267,3.15067,3.09867,3.04,3.08267,3.076,3.16133,4.33867,5.94533,26.2547,27.4547,25.84,25.2587,23.2333,24.304,25.4427
328.987,330.866145840736,4.32267,3.31867,3.404,3.29467,3.116,2.96,3.01867,3.13467,2.98533,2.95067,3.18133,4.17867,5.804,25.984,27.412,25.3507,24.9413,23.1493,24.1093,25.7053
329.582,331.461145840736,4.352,3.432,3.20667,3.14533,3.07467,2.97867,3.092,3.11467,2.97467,3.012,3.19467,4.27067,5.94133,25.8947,27.112,24.7773,24.8667,22.6093,23.5947,25.6173
330.178,332.057145840736,4.368,3.32933,3.37467,3.18667,3.05333,2.944,3.04667,3.06667,2.89067,3,3.084,4.18,5.81867,25.3773,26.6333,24.8627,24.7133,22.972,23.2747,25.0627
330.775,332.654145840736,4.32267,3.356,3.22133,3.096,2.98,3.00133,3.05067,3.09333,3.08533,2.95467,3.22933,4.24133,5.87067,25.496,26.4667,24.548,24.5733,22.6947,23.9813,24.7973
331.369,333.248145840736,4.36933,3.31733,3.20667,3.15467,3.17867,3,3.02133,3.068,3.08,2.88667,3.18667,4.24667,5.87733,24.9747,26.3867,24.4973,24.2387,22.388,23.6533,24.728
331.966,333.845145840736,4.304,3.35467,3.32667,3.17467,3.04,2.87733,3.056,2.96267,3.024,3.07067,3.168,4.216,5.75467,24.8613,26.0413,24.4667,24.3213,22.2227,23.4773,24.596
332.562,334.441145840736,4.43333,3.368,3.244,3.23867,3.044,3.016,2.996,3.052,3,3.04533,3.17467,4.172,5.796,25.036,25.8027,24.66,24.2973,22.304,22.8507,24.4947
333.158,335.037145840736,4.316,3.40133,3.368,3.196,3.124,3.05467,3.12533,2.93467,3.06,3.03867,3.15467,4.23467,5.80533,25.064,26.3533,24.2707,24.3147,22.3307,23.0413,24.908
333.753,335.632145840736,4.31333,3.24,3.33067,3.12667,3.22267,3.15333,3.072,3.04,2.99467,3.04133,3.21467,4.36,5.764,25.0307,26.1693,24.5173,23.984,22.3907,23.3013,24.3867
334.349,336.228145840736,4.344,3.38133,3.33867,3.30133,3.10267,3.02133,2.98133,2.992,3.02,2.98667,3.07867,4.41733,5.924,25.0333,26.0053,24.152,23.9947,22.4347,23.1413,24.4907
334.945,336.824145840736,4.33467,3.46933,3.22133,3.20933,3.12,3.096,3.052,2.97867,2.86133,3.096,3.16267,4.284,5.98533,25.0067,25.8347,24.1347,24.0133,21.976,22.6507,24.4147
335.539,337.418145840736,4.336,3.464,3.32667,3.252,3.08133,2.92267,3.076,2.92,3.05867,2.98667,3.232,4.19467,5.70533,24.6507,25.7813,24.0947,23.6227,21.732,22.6693,23.908
336.135,338.014145840736,4.32133,3.372,3.228,3.29733,3.112,3.00267,2.95467,3.076,3,3.052,3.092,4.17867,5.76933,24.4853,25.3533,23.52,23.6867,22.072,22.5853,24.02
336.729,338.608145840736,4.23733,3.37467,3.236,3.14133,2.98,2.976,3.05467,3.04533,2.988,3.10133,3.132,4.26533,5.88533,24.2253,25.2013,23.6067,23.324,21.6827,22.4133,24.0507
337.325,339.204145840736,4.34133,3.392,3.216,3.20667,3,2.98267,2.916,2.976,2.996,2.95733,3.02667,4.164,5.784,24.104,24.7693,23.204,23.364,21.228,21.836,23.556
337.921,339.800145840736,4.192,3.32933,3.368,3.07333,3.12133,3.06267,3.072,3.01333,3.07867,3.06133,3.25467,4.38933,5.8,24.052,25.016,23.6773,23.2307,21.2387,21.9907,23.4187
338.515,340.394145840736,4.392,3.35333,3.23467,3.17467,3.01067,3.03733,2.96267,2.92933,3.00933,3.02667,3.18667,4.24267,5.75467,23.904,24.8173,23.048,22.9693,21.0693,22.2453,23.3093
339.111,340.990145840736,4.396,3.33333,3.36667,3.152,3.11333,2.98,2.91867,2.98533,3.03467,3.136,3.204,4.24267,5.80267,24.2267,25.4947,23.572,23.1933,21.352,22.444,23.7173
339.705,341.584145840736,4.36267,3.34933,3.24133,3.18267,3.056,2.99733,2.968,3.05333,2.936,3.01067,3.01067,4.36667,5.90667,24.4827,24.9893,23.44,23.5027,21.356,22.004,23.54
340.301,342.180145840736,4.41467,3.35733,3.31467,3.18133,3.116,3.01467,2.96933,2.97467,2.992,3.07467,3.22933,4.00533,5.76533,24.112,24.952,23.3933,22.9107,21.3213,22.088,23.564
340.895,342.774145840736,4.36533,3.43467,3.31733,3.06667,3.15867,3.02933,2.992,3.056,3.02,3.07067,3.20933,4.25467,5.848,23.9813,24.872,23.0893,23.136,21.22,22.0533,23.248
341.491,343.370145840736,4.408,3.35733,3.28667,3.22267,3.07067,3.02133,3.12,2.95067,2.85333,3.06267,3.03467,4.252,6.02267,23.624,24.584,23.0893,22.9653,21.272,21.5707,23.384
342.086,343.965145840736,4.34267,3.44133,3.332,3.10267,3.024,3.056,3.00533,3.09867,2.91733,3.06533,3.08267,4.23733,5.74133,23.8147,24.064,22.8093,22.7053,21.072,21.588,22.8253
342.68,344.559145840736,4.404,3.312,3.296,3.184,3.07333,3.04667,3.02533,3.06,3.008,3.004,3.22667,4.27333,5.75333,23.268,23.8213,22.62,22.4867,20.9893,21.7173,22.7627
343.276,345.155145840736,4.29333,3.32,3.384,3.06133,3.064,2.99867,2.99333,2.97733,3.056,2.97467,3.104,4.14133,5.69333,23.4693,23.9893,22.6373,22.2893,20.6893,21.392,22.872
343.869,345.748145840736,4.22933,3.34933,3.204,3.04,3.18933,2.95067,3.012,3.024,3.00533,2.988,3.212,4.132,5.752,23.328,23.996,22.256,22.4373,20.292,21.5213,22.8107
344.465,346.344145840736,4.28,3.34,3.27867,3.2,3.00533,2.96133,2.964,2.98133,2.96,3.00267,3.06933,4.188,5.70667,23.2587,24.088,22.8107,22.068,20.356,21.3867,22.796
345.058,346.937145840736,4.31467,3.44267,3.22,3.14,3.044,2.90533,2.95733,3.01333,3.02667,3.04267,3.13867,4.25467,5.724,23.3333,24.0707,22.5173,22.228,20.8173,21.2787,22.7093
345.654,347.533145840736,4.36,3.44933,3.28267,3.216,3.06,2.96267,2.952,2.98267,2.92133,2.95067,3.26133,4.276,5.708,23.392,24.0213,22.5373,22.392,20.8707,21.5547,22.8253
346.247,348.126145840736,4.15867,3.39333,3.30133,3.24933,3.12533,3.02667,3.008,3.04267,2.97067,2.792,3.06667,4.112,5.79467,23.3813,24.1027,22.4027,22.364,20.6787,21.5827,22.6093
346.841,348.720145840736,4.38667,3.45067,3.348,3.24267,3.084,3.016,3.00267,2.99467,3.07067,3.05867,3.18267,4.33067,5.74667,23.4013,23.9147,22.3467,22.3053,20.7147,21.2093,22.6067
347.436,349.315145840736,4.37333,3.36133,3.35467,3.216,3.11333,3.048,3.08533,2.988,3.05467,3.02267,3.10667,4.14533,5.87333,23.5213,23.868,22.24,22.2333,20.264,21.344,22.4827
348.029,349.908145840736,4.356,3.35867,3.34533,3.16,3.02667,3.04933,2.96267,2.97467,2.96933,2.92533,3.17333,4.10267,5.75333,23.0827,23.608,21.9147,21.92,20.4013,21.1213,22.34
348.625,350.504145840736,4.30933,3.49333,3.132,3.14533,3.04533,3.068,3.11867,2.976,3.00133,2.992,3.008,4.148,5.86933,22.8093,23.524,22.0493,22.084,20.1733,20.848,21.9973
349.218,351.097145840736,4.31333,3.38267,3.25467,3.19733,3.09333,3.05733,3.00133,3.02667,3.02533,2.94133,3.11333,4.11067,5.63867,22.9453,23.0547,22.1227,21.656,20.06,20.828,22.6093
349.813,351.692145840736,4.32533,3.38267,3.252,3.20533,3.012,3.136,2.96267,2.968,2.96933,2.99733,3.172,4.22667,5.84,22.688,23.3667,21.484,21.472,20.3147,20.8413,21.9867
350.406,352.285145840736,4.364,3.38,3.312,3.04133,3.084,2.92667,2.93467,3.028,2.94533,2.97733,2.988,4.32,5.76533,22.6747,23.372,21.5627,21.5173,19.9173,20.712,22.052
350.999,352.878145840736,4.41733,3.40533,3.32933,3.172,3.056,3.03867,2.88133,3.06267,3.00667,3.06533,3.08267,4.12667,5.82667,22.5067,23.3427,22.0333,21.68,19.8733,20.7293,22.164
351.595,353.474145840736,4.356,3.384,3.19467,2.928,3.07067,3.04667,2.93733,3,2.94533,3.07867,3.21333,4.21467,5.81733,22.3947,23.4667,21.84,21.6867,20.0373,20.772,22.0173
352.188,354.067145840736,4.36267,3.32,3.27867,3.20933,3.028,2.99733,3.05467,3.00933,2.992,3.02667,3.10533,4.27467,5.78533,22.5107,23.4253,21.7853,21.5773,19.9813,20.8147,21.9227
352.783,354.662145840736,4.44267,3.38267,3.264,3.17733,3.07867,3.064,2.94667,2.98533,2.904,2.98667,3.11333,4.16133,5.92667,22.2907,23.24,21.6893,21.8773,20.024,20.5947,21.7707
353.376,355.255145840736,4.28667,3.38133,3.26933,3.15067,3.12267,2.968,3.03467,2.928,2.99467,2.85067,3.124,4.18267,5.78533,22.3627,23.188,21.688,21.5507,20.096,20.716,21.668
353.969,355.848145840736,4.38133,3.372,3.28667,3.176,3.04933,3.016,2.91333,3.05067,2.92533,2.88267,3.184,4.17733,5.76667,22.1067,22.9467,21.5573,21.408,19.732,20.244,21.8107
354.563,356.442145840736,4.31733,3.20133,3.19733,3.05467,3.09867,2.98267,3.008,3.01067,3.028,2.996,3.14933,4.14933,5.632,22.0547,22.8893,21.3333,21.0933,19.396,20.1613,21.2933
355.156,357.035145840736,4.232,3.29467,3.29467,3.13333,3.01333,3.01733,2.96533,3.02267,2.968,3.01733,3.03067,4.104,5.63733,22.2587,22.7453,21.0893,21.0387,19.9133,20.2147,21.644
355.749,357.628145840736,4.34933,3.372,3.18,3.18933,3.104,2.91867,2.96133,2.984,3.04133,3.048,3.14933,4.088,5.75333,21.9067,22.7013,20.944,21.1133,19.632,20.3293,21.2133
356.344,358.223145840736,4.13467,3.33733,3.33733,3.02267,3.024,3.03467,3.044,2.96533,2.99467,2.89867,3.12933,4.244,5.772,21.9093,22.588,21.088,21.2267,19.528,20.4053,21.5093
